latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,antecedent_rain_7d,slope_deg,aspect_deg,elevation_m,soil_type,vegetation_cover_pct,road_proximity_km,fault_proximity_km,seismic_activity,prev_landslide_1km,district_risk_index,landslide_occurred
27.605356075894928,85.9815426883632,47.54,161.95,257.0,14.04,134.1,898.7,2,62.8,1.1,11.24,0,0,0.337,1
29.250976738502942,82.4929639506155,60.43,121.03,177.91,29.72,191.5,4761.7,1,89.7,4.37,2.73,0,1,0.741,0
26.805843121792375,87.43894867213464,67.01,165.48,165.92,63.28,204.0,3025.2,3,62.6,4.07,25.26,0,0,0.879,0
28.55367210671192,88.08053115618708,62.77,173.12,264.04,79.84,252.4,3409.5,1,73.9,1.02,11.03,0,0,0.36,1
28.793739097914656,86.63969502072325,38.93,94.75,172.4,17.54,63.7,2423.2,3,75.4,5.23,6.15,1,0,0.353,0
27.917582727739568,83.41911736430345,74.02,218.67,244.5,32.23,256.9,1672.2,3,55.5,0.3,0.49,0,0,0.268,0
29.2911456755166,88.1326103247746,49.2,151.87,223.16,18.49,298.3,3972.0,1,54.8,0.97,9.86,3,1,0.237,0
28.37609927680488,83.46707472804017,38.08,129.32,200.12,36.86,254.1,3102.9,3,77.1,2.52,2.48,2,0,0.227,1
27.97694524352754,83.30887697248485,53.09,153.22,172.7,23.93,99.6,1980.9,2,81.3,3.62,3.74,0,1,0.958,0
30.044818545682464,85.72487261013148,50.17,169.18,178.74,24.41,124.6,4889.0,1,28.4,1.77,0.75,0,0,0.583,1
29.211959484392608,86.35158523034674,62.42,153.69,167.07,52.83,325.7,2590.8,3,36.7,0.24,17.69,1,0,0.934,1
28.847987080963996,80.84085659544324,39.54,105.02,161.24,17.38,273.0,1857.4,3,56.8,0.5,14.86,0,1,0.791,1
29.48849831675861,84.87592820827999,58.05,141.08,202.99,27.42,108.3,1996.6,3,38.6,1.86,4.06,0,1,0.236,1
26.734610223714675,83.32770702868139,69.46,183.9,227.6,36.0,104.2,815.6,1,53.1,0.76,8.67,0,1,0.986,0
27.993453893530656,87.36113031132545,51.61,136.88,209.09,13.91,158.0,944.0,3,97.4,2.69,2.75,2,0,0.612,1
28.71274549008838,84.38199530228812,54.22,139.77,170.49,34.56,216.3,1638.0,1,66.5,0.72,9.35,2,0,0.583,0
30.174726221735508,84.17193585070788,48.4,144.76,227.13,37.2,265.5,2143.7,1,45.5,1.55,8.17,0,0,0.276,1
28.30909414547627,80.06050364473995,58.82,189.95,222.35,7.89,202.3,1962.8,2,68.7,0.4,6.24,1,0,0.714,0
28.296917397116886,81.38312464296801,58.67,135.56,164.53,52.66,31.2,1729.6,3,58.5,3.17,9.46,1,0,0.474,0
29.825520215317113,86.37925793866933,60.66,202.11,280.27,25.8,100.3,2708.7,2,56.0,3.75,0.56,3,0,0.702,0
29.429340106347567,87.66521746152338,54.87,160.83,209.21,36.16,93.3,2893.8,2,80.6,3.99,4.27,1,1,0.482,1
28.146585720961248,85.34695969488781,48.46,155.34,230.44,14.94,163.1,3748.0,1,66.1,0.27,5.7,1,0,0.853,0
27.909781765497318,85.95815230159553,72.51,248.57,314.14,21.93,346.0,961.5,2,48.7,3.05,8.4,1,0,0.583,0
30.40713466838678,85.49150855576536,48.22,163.89,234.86,20.01,297.9,4980.4,1,22.0,0.61,11.72,2,0,0.432,0
27.895938921286472,84.46431410224146,56.58,132.87,167.68,6.65,302.8,4486.7,1,33.5,2.25,15.23,0,0,0.211,0
26.383495411755405,87.90351960435282,50.19,129.5,139.35,32.3,52.1,2638.7,1,51.5,0.97,0.36,0,1,0.543,1
28.409270661716675,85.70071244747909,58.27,188.89,223.2,17.13,114.8,2446.0,1,62.1,4.37,1.64,0,1,0.865,1
29.22701840915856,82.24777839987662,38.63,110.68,147.53,15.82,322.0,4322.7,1,57.9,0.04,19.01,1,0,0.858,0
28.01280890318737,86.05311350686254,41.83,102.64,185.6,10.2,338.3,3348.5,1,78.0,5.95,11.52,0,0,0.747,0
27.877806422525538,83.2774221976489,54.41,162.22,190.7,30.87,219.9,2274.6,3,77.1,10.14,9.72,1,0,0.667,1
27.400946154469256,87.68938297312914,67.64,147.27,151.9,43.9,79.1,1250.1,3,51.8,4.63,34.26,1,1,0.397,0
28.7111805593954,84.96092043569658,54.41,143.11,148.35,23.0,86.4,3837.9,2,76.8,0.79,7.26,0,0,0.582,1
29.14977080803109,84.10953306021531,43.27,117.62,149.6,12.53,256.8,3711.6,2,69.5,0.41,4.42,1,0,0.81,0
29.60275982275869,81.35000065520865,79.09,256.27,349.5,16.97,69.3,2860.4,1,40.1,0.76,4.24,0,0,0.486,1
28.23948706471143,85.94386268746386,47.61,109.78,127.2,5.47,228.9,2574.8,3,59.7,0.05,15.44,1,0,0.953,0
27.914222419206986,86.1762491177727,58.57,153.08,249.63,16.4,356.1,724.8,1,46.5,0.21,12.25,1,0,0.802,0
29.354594688573247,88.15151436419815,56.84,189.71,254.95,49.67,185.5,4993.7,2,78.5,6.13,2.74,1,0,0.284,1
26.598240483295665,84.67825091566091,55.18,118.92,207.3,21.13,128.5,4044.8,2,91.2,3.27,3.28,1,0,0.986,0
28.786288795088446,80.34934114505451,32.02,94.59,109.46,43.81,323.9,1552.2,0,37.4,0.94,10.3,0,0,0.224,0
29.07985962101942,85.7109924491524,58.95,134.94,203.21,16.28,76.1,2230.4,2,93.5,0.9,13.08,0,0,0.278,1
30.15522222077574,82.90405482634375,53.22,147.38,227.58,25.03,181.5,4911.2,2,42.0,1.21,3.39,1,0,0.855,0
26.839416049694655,81.3825005346534,50.6,126.54,130.74,24.17,216.7,3560.0,0,90.8,1.01,3.69,2,0,0.871,1
28.33300127271454,84.83985858732461,38.92,127.37,188.97,6.23,68.7,4495.9,3,39.1,1.4,30.06,2,0,0.987,0
27.02275094600656,85.28524861882977,38.39,98.14,176.54,39.0,175.8,3926.7,3,57.1,0.07,2.97,0,0,0.882,0
28.38376566742429,83.28475113934005,46.83,103.05,118.72,31.18,282.0,753.1,0,77.3,0.66,1.72,0,0,0.711,0
30.100196417783707,81.91412211588893,48.49,144.18,169.62,33.37,33.5,2005.6,1,77.8,0.87,11.75,1,0,0.506,1
30.0789639202289,80.45635420301436,46.8,105.93,117.17,42.52,46.0,3283.7,1,52.9,0.45,1.24,3,0,0.918,1
28.126005577248396,83.028075400413,48.15,138.44,199.4,12.11,324.5,2975.2,3,65.2,0.3,1.38,0,0,0.743,1
29.41443134036438,87.11101584307653,55.12,135.38,142.47,5.45,247.4,681.6,2,52.5,0.48,5.91,1,0,0.228,1
27.608033106280583,84.58484808353347,60.49,149.17,184.98,63.82,339.0,4073.5,3,74.8,0.27,9.71,2,0,0.484,1
27.369589186696935,82.98949166322137,35.55,118.82,122.41,44.38,143.5,3353.2,3,16.4,1.66,24.43,0,0,0.856,0
29.254446672920015,80.98483397583176,57.39,159.35,171.76,19.93,156.2,3381.0,3,29.1,0.46,2.93,1,1,0.888,0
29.537243982803258,87.39188065905495,44.94,125.4,195.56,39.75,22.5,1829.7,2,66.3,0.82,15.29,0,0,0.401,0
26.79606468828122,82.16855607299469,57.78,121.47,122.64,83.04,86.9,1124.4,2,89.5,3.22,4.61,0,1,0.813,0
27.470453842120158,87.19991693969816,34.88,90.1,176.11,49.68,224.2,4382.1,2,29.5,2.23,1.49,1,0,0.694,1
28.598956039298912,81.07749607985905,41.84,118.81,201.55,11.21,335.4,2225.1,3,46.1,0.25,0.57,2,0,0.769,0
26.870151759050046,82.51855093919438,55.54,147.18,219.7,29.71,91.8,4068.2,1,40.2,0.5,2.94,1,0,0.572,1
28.13173365475324,86.6241601436167,43.99,150.0,213.65,13.54,122.9,1960.7,3,38.1,2.65,21.86,0,0,0.353,0
29.49051948680884,82.35675577672595,40.59,101.11,145.69,7.71,200.1,4813.8,3,94.1,0.06,3.35,0,0,0.304,1
28.69169153377767,80.78191481299886,62.87,154.3,239.28,7.49,135.8,3891.5,0,67.3,0.57,10.4,0,0,0.422,0
27.837497831808555,83.52370913563279,51.52,135.73,142.6,12.1,346.3,1551.6,2,60.5,1.72,37.73,1,1,0.578,0
29.253779826298857,84.17079404415101,58.81,121.37,205.74,33.86,32.4,3207.5,1,85.6,3.14,1.34,1,0,0.456,1
29.276681150378742,85.64018536986467,34.47,108.24,188.39,16.26,183.4,4112.0,1,77.0,1.76,23.75,0,0,0.944,0
27.732584157997568,80.6747253229297,56.17,174.23,243.61,14.35,359.7,4279.8,1,84.2,0.72,16.86,1,0,0.461,1
28.330879034310552,84.92715281919104,32.41,108.3,196.81,25.41,68.9,721.1,0,61.9,0.89,11.86,0,1,0.842,0
28.03417863866331,84.27085173055157,71.12,188.51,212.04,48.63,62.4,3660.0,0,75.0,5.8,4.02,0,0,0.725,0
28.539568340579518,80.08970466593074,52.71,166.79,258.96,36.82,338.6,2470.3,2,50.8,0.86,15.85,1,0,0.781,0
26.402466538530753,80.36946693334481,53.48,135.31,144.88,20.46,296.1,3906.1,0,88.3,0.63,2.8,0,0,0.987,0
27.08876513581383,87.07566384116194,56.99,120.24,177.55,18.86,57.7,594.1,0,46.1,0.95,5.84,3,1,0.271,0
27.321314075334364,85.61235402207939,53.11,120.88,198.94,43.84,219.3,4389.6,2,34.2,0.24,0.05,0,1,0.519,1
27.78366454104543,86.97965656092151,44.56,107.68,142.5,35.96,132.1,2252.2,0,35.2,1.18,5.04,3,0,0.546,0
29.431816308946384,80.10599900905048,38.83,116.24,148.9,20.08,313.4,4682.9,3,50.9,1.99,17.32,2,1,0.336,0
26.696327165470368,81.05753954863746,50.83,163.64,201.39,7.67,344.2,2809.4,2,69.0,1.73,23.91,2,0,0.3,0
27.079722590391977,82.94960135279038,36.59,76.45,146.53,20.84,78.6,4300.1,3,60.9,6.96,3.39,1,1,0.474,0
29.520524569192922,88.1604665600872,51.5,138.53,207.9,45.88,80.4,2765.7,2,70.0,2.33,0.16,1,0,0.727,0
30.443426826884473,87.36095678565266,62.29,127.12,160.12,61.75,20.2,2290.0,3,78.9,5.89,7.77,0,0,0.212,0
26.59476311787199,87.12420822461429,39.28,99.84,130.46,10.59,224.4,4554.5,2,41.6,0.25,7.43,0,0,0.788,0
28.229082750792067,83.4254405770917,57.43,162.78,237.01,23.44,148.6,510.6,1,53.0,0.64,15.59,0,0,0.692,0
29.755862909977107,80.91073682624307,44.45,102.72,146.14,7.85,357.7,4743.1,3,85.1,1.17,3.5,0,1,0.759,1
26.912091225876775,85.79172334050917,41.21,85.46,138.11,48.9,299.3,4068.9,2,43.9,0.82,20.48,0,0,0.961,1
29.095618471422366,87.9991982838918,42.73,110.38,149.09,17.37,210.1,760.9,2,85.5,0.26,10.31,1,0,0.614,0
28.189551702779873,85.06227736812984,50.99,138.31,185.97,55.3,312.1,4490.4,0,23.2,0.02,1.62,2,0,0.914,1
29.593096468428577,86.31311057697931,63.75,140.66,202.31,54.17,344.6,1462.2,2,58.7,1.95,5.9,1,0,0.867,1
29.75017692936711,85.41550408203186,59.37,158.5,253.3,20.92,85.3,2807.3,3,40.0,0.4,23.46,1,0,0.775,1
28.93444591564705,81.45717191243074,53.33,109.93,135.06,24.86,222.9,1848.0,3,44.4,3.89,19.74,2,0,0.289,0
26.463240363914952,81.45508059718067,63.94,210.52,225.07,37.25,204.8,2785.9,3,76.5,2.53,11.25,0,1,0.717,0
26.8612446433407,88.10185468770975,60.33,162.02,248.55,60.23,116.6,847.3,3,79.6,1.66,4.77,3,0,0.275,1
29.998338135572943,86.18110917974167,60.75,139.47,234.62,12.44,96.6,4796.8,1,65.8,3.68,9.32,0,0,0.467,0
27.61243182042134,87.00017581214264,39.65,83.33,86.16,24.55,320.9,4617.4,1,39.8,1.26,0.73,0,0,0.645,0
29.5764003126667,86.1086387789069,53.47,162.84,261.34,84.39,8.8,1908.1,1,50.9,3.68,35.78,1,0,0.607,1
29.814835668109815,85.63565491525932,44.69,132.07,182.48,18.17,112.4,687.6,2,20.3,0.66,0.48,2,1,0.805,1
29.406383749636852,80.98418315268103,48.64,146.22,171.57,25.32,21.2,640.0,1,21.5,1.24,0.15,0,0,0.936,0
28.196170278307406,83.60793165431177,44.63,113.14,177.18,19.9,188.9,1185.0,1,85.3,0.88,12.88,0,0,0.934,0
28.915293724682105,84.28788616981267,49.43,156.85,178.32,13.07,152.4,4689.3,1,75.7,4.95,22.65,2,0,0.613,1
27.345179161378457,80.26184954772057,55.51,181.71,223.99,9.87,262.1,794.6,2,73.4,1.86,28.81,0,0,0.441,0
28.128336762481208,81.04057726098564,61.27,165.53,198.07,46.25,257.1,4574.8,3,80.4,0.1,9.7,1,0,0.633,1
30.14976459638052,88.17276032791467,65.43,158.15,196.75,53.46,183.4,1921.6,1,48.8,2.5,3.5,1,1,0.313,1
29.334154496216932,83.6287952072327,48.18,152.32,220.89,36.02,289.7,2704.9,2,70.9,2.06,6.84,1,0,0.736,1
27.518801801150392,82.93941078010448,58.15,173.41,233.18,20.89,309.0,1680.2,1,50.6,0.25,16.9,0,0,0.465,0
29.08011561566906,87.84845780582212,46.19,150.24,199.34,17.32,85.6,3658.6,2,81.7,0.15,7.06,0,0,0.809,1
28.88557141960727,86.95799529196935,63.73,184.9,197.16,36.34,53.8,1695.2,1,31.6,0.21,1.33,2,1,0.305,1
28.435491215690842,87.85400826179392,31.41,65.29,120.97,25.09,206.4,3580.7,2,63.9,0.42,1.86,0,0,0.429,1
29.40605584494297,84.86413774500532,51.36,114.28,157.76,36.36,37.0,2229.4,1,65.7,0.38,8.94,0,0,0.646,0
29.200873194249034,83.738059031672,46.77,114.74,152.04,13.92,198.9,629.1,2,68.9,3.28,10.08,3,0,0.94,1
29.930297712219506,86.16078640357414,52.66,124.7,202.35,22.39,185.7,2380.3,1,64.0,3.39,21.42,1,1,0.396,1
29.9932348273165,85.96021083448244,44.84,131.72,222.22,41.76,141.6,4290.1,3,81.7,3.44,7.99,1,0,0.741,0
29.15556651876758,87.61754148348541,73.05,159.13,161.78,12.81,223.2,3209.6,0,81.8,0.17,2.24,1,0,0.389,0
28.833334235109128,87.90577337261355,63.09,183.59,262.08,15.41,143.8,2098.4,0,72.2,0.79,15.24,0,0,0.692,0
29.068290321040738,81.58763807959032,55.98,127.58,165.27,47.34,275.5,2475.3,0,62.8,3.22,16.14,0,0,0.335,0
29.7999743520339,82.6925547472778,45.17,92.21,122.39,39.97,264.5,844.5,2,70.9,2.45,0.09,1,1,0.358,0
27.48483586875466,81.43130396134961,44.4,134.18,160.95,23.7,124.4,1959.7,1,35.2,0.76,6.39,1,0,0.797,1
27.88140597990485,86.90024058404079,49.57,148.34,195.49,32.87,190.1,4446.7,3,83.7,2.68,13.05,0,0,0.668,0
26.363148594558744,86.13887063779212,46.56,156.11,247.47,23.26,110.1,1807.7,1,67.0,0.88,2.18,1,0,0.476,1
28.474282039648255,87.85796781884062,35.21,97.1,138.52,36.86,236.7,4306.0,1,57.2,8.3,7.08,1,1,0.741,1
27.57388170385671,80.08758042797123,50.44,163.86,211.09,23.57,164.8,3428.1,2,80.6,3.56,0.77,0,0,0.723,0
29.95552813922434,86.42277945422474,46.01,112.97,130.99,44.15,98.7,1487.6,3,82.5,3.48,5.09,2,0,0.433,1
29.807504131408308,80.39891915280761,58.22,154.57,204.59,34.59,162.2,4942.9,3,95.7,1.22,19.18,2,0,0.391,1
29.80033892564253,87.21790280222012,51.8,159.65,201.26,48.04,21.5,4023.6,2,29.3,0.42,16.7,0,0,0.559,0
27.178045689223026,82.88394312750634,64.65,187.62,260.34,17.18,207.3,646.9,2,32.0,1.35,1.46,2,0,0.942,0
27.324670802649848,81.27497328340007,44.24,144.77,195.12,27.68,322.3,1944.7,2,24.5,3.81,0.49,0,0,0.781,0
29.855695983166967,87.88453836166693,64.92,168.03,204.74,25.79,96.1,1992.6,0,40.7,1.54,6.77,1,0,0.259,1
26.848659614831526,83.13466475822469,30.81,70.07,92.78,54.95,257.3,2933.5,0,80.8,1.57,1.54,2,0,0.482,1
26.76279647242269,84.06875427708951,53.38,124.57,173.41,10.92,80.7,1034.3,1,55.1,1.23,1.78,0,0,0.686,0
29.80015811369435,85.49419559042525,72.64,177.2,252.99,51.82,83.7,3307.2,3,37.5,5.7,4.13,2,0,0.862,1
26.55729877228444,86.12881389984686,34.0,87.27,151.81,33.45,292.3,2608.3,3,94.4,1.34,1.13,2,0,0.217,0
26.40223785348242,85.46987948757729,39.58,133.72,178.65,29.55,285.1,2017.9,2,69.6,3.04,6.21,0,0,0.446,0
26.356505431229717,88.0821679700214,60.41,189.35,255.92,16.58,114.4,3451.8,0,28.5,0.21,3.89,0,0,0.482,0
29.15120743031041,82.10698426117725,48.25,103.2,128.19,14.91,207.4,2276.1,2,67.4,0.38,22.72,0,0,0.513,1
29.764022170289994,86.29153354417869,41.44,98.99,150.62,16.82,208.0,4772.4,0,33.0,0.53,6.53,0,0,0.886,0
26.694884307186037,86.87232250478704,59.48,194.52,244.13,15.8,43.0,2703.2,3,74.3,10.94,7.56,1,0,0.842,1
26.637533846551026,83.89432289750371,51.16,125.28,147.47,52.46,189.5,4981.0,3,40.7,0.35,15.61,2,0,0.905,1
27.022649355173716,82.5718162904459,60.32,146.64,197.45,32.0,281.2,4198.3,2,82.6,1.23,2.97,0,0,0.213,0
26.72495852715806,86.51892273566551,53.01,136.74,205.12,15.34,192.7,697.7,1,74.9,2.27,7.17,0,0,0.877,1
29.716729152567588,83.24705797774384,53.08,121.87,138.17,32.78,106.8,3849.8,2,26.0,0.36,0.66,1,0,0.665,1
27.907925251148036,82.23032341030053,47.2,109.38,188.1,50.02,175.1,1524.4,0,36.9,1.52,5.26,0,0,0.977,0
29.880707748119182,84.63384575091217,47.39,149.12,211.0,58.89,340.8,2605.6,1,89.4,3.85,26.26,1,0,0.911,1
29.94591633887567,82.32201686345283,44.16,122.51,177.64,28.33,65.2,692.3,0,92.8,1.07,5.26,2,0,0.815,0
28.023495660309344,85.30192581896223,53.88,141.91,165.28,19.43,312.1,4681.9,0,75.2,1.73,37.76,0,0,0.481,1
28.010100967369098,87.50736567598656,56.86,148.36,158.93,15.11,334.2,4138.7,1,29.8,0.1,9.33,0,0,0.97,0
27.24338330853426,85.6520420606992,46.42,111.12,185.75,26.82,213.2,2278.7,0,92.6,1.6,16.48,1,0,0.488,0
29.83305658955683,84.41825069268262,56.12,136.86,139.47,32.85,36.8,4200.6,1,53.3,0.24,3.23,0,0,0.596,0
28.662279599684176,83.10256743898613,47.72,105.43,135.92,62.09,311.5,3995.2,1,23.0,1.21,6.43,1,1,0.644,0
28.407066303147282,81.77622245459104,59.75,158.46,192.2,22.4,187.9,1577.3,0,76.4,4.01,1.91,1,0,0.655,0
29.72173816563403,83.66698129981472,54.9,157.82,251.83,41.73,18.1,845.9,2,66.8,6.97,2.98,3,1,0.215,1
30.398150936916892,85.02504915461151,51.94,123.76,162.8,28.25,188.4,3573.7,0,90.6,1.0,21.02,0,0,0.263,1
29.35014736303724,87.48750252864603,36.27,114.79,142.24,6.92,94.9,2042.8,2,32.5,2.41,57.81,0,0,0.699,0
28.893875684952338,85.40191967478272,40.24,87.23,98.59,24.56,145.6,2878.3,3,75.6,1.49,13.68,0,0,0.568,0
26.492160704573262,86.52788501709364,41.79,137.48,178.85,42.39,203.8,2670.3,1,44.1,5.37,26.76,0,0,0.292,0
26.725554558231895,86.50524360224634,48.1,150.03,216.62,36.88,272.7,4656.2,2,47.7,1.54,7.61,0,0,0.303,0
28.692140283940542,87.51746189856172,54.09,111.69,187.44,43.08,325.3,4183.9,1,61.0,3.42,4.91,1,1,0.22,1
27.84583743241841,88.00018258796267,36.09,99.53,182.38,13.49,256.4,3329.5,3,60.0,5.14,6.81,0,0,0.46,0
26.796089908940015,85.11554257228569,50.34,128.25,218.81,13.67,155.7,4168.0,3,86.7,0.49,3.16,2,1,0.51,1
27.738906533611765,81.01898800007868,59.88,200.57,273.46,41.6,2.5,1093.7,2,36.8,0.11,0.44,0,1,0.791,0
29.681841083098448,82.06052828392578,48.42,139.9,224.67,9.81,120.6,3624.4,3,57.1,0.89,13.33,0,0,0.884,0
29.083388782035907,86.76208576341718,46.82,96.83,171.88,6.82,239.5,3641.1,1,25.7,1.99,1.92,1,0,0.635,0
27.295067650193776,80.68716991242033,65.46,150.34,165.2,48.37,108.0,3750.2,2,31.9,0.6,36.29,2,1,0.617,1
29.183815640277714,81.76858968503154,42.49,136.12,151.3,10.78,135.0,1750.3,2,58.2,0.64,13.07,1,0,0.419,0
29.241539613171838,81.9174494858596,60.64,208.19,220.12,15.62,61.3,1892.6,1,98.7,2.06,4.3,0,0,0.492,1
28.254966837149816,80.8777200648202,50.99,159.94,255.68,8.6,66.3,1067.7,3,63.2,2.38,1.22,0,0,0.712,0
28.423980368390406,83.97078044873129,61.75,131.47,180.38,9.29,2.9,4746.6,1,32.3,2.59,2.23,0,0,0.389,0
29.244382891862607,83.66142365681013,61.26,196.12,241.35,47.49,173.3,4316.9,3,77.3,2.05,11.63,0,0,0.653,0
28.07798137967101,82.01436326535584,42.96,116.4,139.8,28.04,7.7,2955.2,0,87.7,3.25,3.02,0,0,0.716,0
29.59524035903858,80.64944035709222,55.56,129.91,136.77,48.33,220.8,1669.0,1,67.1,0.36,15.56,0,0,0.465,1
27.491847286031074,86.40414589677434,51.47,143.55,180.02,41.85,33.2,3961.1,3,61.1,3.44,1.71,2,0,0.207,1
29.989261199448716,82.76377129891392,47.06,122.91,185.88,31.79,328.8,1564.2,1,29.2,10.23,5.83,1,0,0.892,0
28.231568322485906,85.41463807887749,42.07,104.39,157.46,17.18,266.6,4648.2,3,69.7,7.0,9.68,2,0,0.73,1
30.11985609234847,84.98059670889243,53.39,170.51,182.82,37.8,327.6,3470.8,1,98.3,0.45,9.12,0,1,0.361,1
27.082088409553993,84.78859073123876,67.58,158.49,201.72,36.07,302.8,4331.8,2,85.5,2.57,1.91,0,0,0.569,1
27.86324685129111,88.0027506786752,56.88,131.49,221.64,39.67,229.2,2925.7,0,65.9,2.67,5.45,1,0,0.741,0
29.03667607671321,80.25557265568958,61.84,188.47,253.03,67.45,344.0,1875.3,1,81.1,0.7,14.08,1,0,0.386,0
30.192867089214634,82.00673526535307,51.35,173.13,177.98,31.04,219.4,1681.6,2,82.1,3.23,0.94,1,0,0.68,0
29.949575038280532,80.19210143683317,31.82,111.36,132.51,44.69,325.8,2356.0,2,40.8,2.53,14.16,2,0,0.248,1
29.27752708925591,85.51024610407272,44.15,119.81,149.44,36.21,100.5,3405.8,1,59.5,2.19,20.22,1,0,0.924,0
28.252158929546912,83.3204750616308,50.93,103.96,161.08,35.33,50.5,4174.0,3,65.9,1.16,1.36,0,0,0.206,0
28.86478742525228,85.27475468693986,45.59,93.67,128.02,33.12,211.2,1453.7,1,52.0,0.48,16.68,0,1,0.482,1
30.414293070650814,84.5173884274294,62.39,210.97,225.45,35.45,23.8,4076.9,0,81.5,4.03,4.59,1,0,0.757,1
29.658198172526863,87.82406082236731,37.61,95.26,122.75,11.04,309.1,517.1,1,58.0,1.34,0.32,0,0,0.934,0
26.915474262209226,84.87888618554247,55.15,180.78,262.86,14.79,59.6,1960.7,3,37.4,4.45,12.08,1,1,0.202,1
27.839371421948833,83.75752991166681,60.96,130.66,198.3,44.41,129.2,1549.4,3,62.4,2.11,11.34,0,1,0.599,0
27.598424799757193,81.09056643824655,46.74,134.62,190.51,7.41,271.4,3606.7,3,67.1,2.77,7.73,1,0,0.965,1
28.94227174654106,81.6355917785307,52.38,143.87,236.22,50.23,177.1,3120.1,2,87.3,2.21,1.28,0,0,0.26,0
29.0695754405988,82.4027210642619,48.56,165.9,207.83,14.05,93.2,2269.9,1,57.2,0.4,13.93,1,0,0.606,0
26.97188007768111,86.01924201945793,42.34,91.78,92.52,46.33,259.0,3666.5,0,41.2,4.38,5.41,0,0,0.56,0
29.728914581215477,83.87038673000524,56.76,149.16,196.25,26.39,14.2,3122.3,0,40.2,1.69,0.34,0,1,0.66,1
27.206523608857182,82.93824026808122,67.02,202.5,272.95,32.13,279.1,2881.2,1,61.2,0.48,16.9,0,0,0.883,0
29.119219460408225,84.9475176765633,61.13,174.56,186.11,16.37,313.8,1150.5,1,36.4,1.59,17.0,0,0,0.446,0
27.746299736302888,84.31580272761906,58.86,154.47,228.95,39.41,48.4,664.3,2,49.9,3.65,6.08,0,0,0.545,1
28.358102894690134,81.4914707263714,46.3,151.85,155.52,28.5,132.5,1840.4,1,71.3,2.34,2.1,1,0,0.348,0
29.57126486586743,80.66381464217623,60.51,172.43,192.9,60.14,225.4,2975.9,1,45.8,1.54,8.26,3,0,0.32,1
28.264530041289092,86.42134971822624,71.28,185.01,193.29,38.48,218.0,1776.1,3,91.4,1.08,1.5,0,0,0.458,0
29.647704080046314,88.07351260870448,53.34,167.39,197.49,26.99,38.3,4000.8,3,36.2,1.84,0.6,1,1,0.956,0
26.93118077970683,87.55499985138083,53.31,119.96,212.74,16.41,101.0,1334.7,2,61.8,1.68,3.56,2,1,0.515,1
26.491031634412852,88.0317795457153,52.2,160.37,240.33,49.05,289.5,3225.1,3,55.5,0.02,0.46,1,0,0.486,1
30.05374725051088,82.25884349428576,62.66,190.24,208.1,19.81,330.0,657.6,1,30.3,0.54,2.04,0,0,0.584,1
29.55358036241065,88.0354726279615,39.85,130.12,180.11,16.17,204.2,1377.2,3,37.6,1.82,4.79,0,1,0.368,1
27.94060625219868,85.67987615430283,39.01,126.42,139.85,38.65,282.7,3969.0,1,65.1,2.11,3.59,0,0,0.545,0
27.26077661750433,86.33289929487377,41.83,100.71,116.41,55.69,305.0,4520.9,1,31.5,1.62,5.31,1,0,0.35,1
28.743172416511747,83.60626155961221,50.64,142.17,221.96,21.4,133.8,1676.8,3,88.8,0.87,11.21,0,0,0.4,0
27.43280477856117,86.50940577636027,61.42,134.35,165.19,15.91,240.4,1029.2,1,91.9,0.21,7.32,0,1,0.383,0
28.255323068949647,86.41988048111092,53.38,109.65,133.69,14.06,318.0,1309.4,3,40.6,0.69,28.29,0,0,0.524,0
30.31028482096807,87.49713153176769,56.55,172.44,187.75,32.22,301.9,2548.9,2,85.4,2.09,15.16,0,0,0.962,0
30.179420093701896,83.97989149729612,41.83,136.19,204.63,30.9,169.6,3890.6,3,49.3,0.46,0.81,0,0,0.64,0
26.912998547380248,82.50098824050123,65.91,225.69,272.17,10.5,359.5,4852.7,1,55.6,1.94,15.69,2,0,0.481,0
26.696581771056895,85.39726462597099,43.05,147.99,162.78,25.81,211.9,2423.1,2,78.2,6.29,0.54,1,1,0.429,0
30.09588309744804,80.71176208237229,44.46,99.43,175.39,22.66,201.2,4166.1,3,60.7,0.34,12.66,1,0,0.283,0
27.204966818660605,87.5107032207788,54.82,139.82,149.67,30.19,290.5,3904.8,2,45.6,0.62,13.2,0,0,0.989,0
28.95723471573004,86.91926879211995,56.44,134.49,177.82,17.7,171.4,773.2,1,55.8,2.94,33.51,1,0,0.558,1
27.016497578626424,84.4078374442584,43.1,140.76,220.14,27.67,304.3,2008.8,1,59.8,0.94,14.19,0,1,0.702,1
29.496985957525855,85.93182265334009,36.13,88.45,179.75,79.74,40.3,3915.7,2,74.9,2.11,0.22,1,0,0.434,1
28.844580434330137,86.25174707859718,60.35,151.59,198.11,51.24,167.4,2869.8,1,75.5,3.48,0.01,3,0,0.936,0
29.66537585779471,86.59456645621002,47.14,118.34,176.49,23.63,34.5,2326.9,1,92.6,3.32,12.39,2,1,0.597,0
26.58932603361284,86.92812500139458,40.51,96.64,114.82,19.6,273.9,4228.4,1,65.6,1.69,17.68,1,0,0.716,0
28.17190992947212,84.5404094025335,63.28,146.59,166.79,19.47,161.3,3945.3,2,70.3,1.6,21.47,2,0,0.931,0
