latitude,longitude,hour_of_day,day_of_week,month,road_type,road_condition,visibility_m,traffic_volume,speed_limit_kmh,road_width_m,intersection_type,street_lighting,weather_condition,slope_pct,prev_accidents_1km,dist_to_hospital_km,accident_occurred
29.134680653294094,82.85124222682978,17,6,6,0,0,6973,28,50,8.0,1,3,2,7.83,1,9.24,1
26.36152937012396,80.42609193308003,1,5,11,1,2,4890,90,40,5.6,3,3,0,3.65,1,11.81,0
28.600648206875043,80.31373247481385,12,0,12,0,1,9556,92,50,5.7,0,1,0,3.67,1,0.37,1
28.444776553854517,81.85864179571485,14,6,5,0,1,1405,75,50,6.2,0,2,0,4.34,2,27.31,1
27.961244046079965,85.8354538517435,5,3,3,0,0,5422,224,60,4.2,3,0,2,14.93,0,4.07,1
27.184253726386704,88.00534257901377,9,0,6,1,3,9116,269,40,6.9,0,0,3,8.62,0,7.96,1
27.013668795124726,84.0564047194634,13,3,2,3,1,4368,551,60,3.7,2,1,3,2.62,2,1.84,1
27.15624688315661,87.65985038638098,20,6,9,3,2,4886,514,50,8.2,2,3,3,3.07,0,1.67,0
26.685207418711858,85.85253859124478,3,6,6,1,2,6510,74,30,4.3,2,1,3,2.83,0,16.27,0
29.246043364226104,82.67636895153285,11,0,5,0,0,7307,38,30,5.2,0,0,0,2.41,3,29.38,1
28.820395102114833,80.23644902418857,13,1,8,1,1,5866,34,100,4.5,2,1,0,3.79,1,4.81,0
28.622817349541187,81.45538774825259,0,1,1,3,2,9585,437,50,3.9,0,3,1,4.17,1,36.17,0
26.748781810486072,82.7496098348314,20,6,2,1,2,7261,666,60,5.4,1,3,0,2.31,2,31.8,1
28.774078608202718,80.95869745767527,12,4,2,2,1,3927,130,60,7.9,2,1,0,15.9,2,43.1,0
28.033240316040544,86.29858763766433,21,4,3,2,0,1674,83,40,8.4,3,0,2,6.55,4,9.16,0
28.680824863613314,87.62621693306377,9,4,5,2,2,4082,274,50,7.1,2,1,3,9.58,2,20.79,0
29.10259481288295,83.34693700189405,12,4,9,1,1,8307,159,80,9.8,2,2,2,5.42,1,5.34,0
30.05530724036227,82.98692843625513,16,3,1,3,2,8194,515,80,6.0,2,1,0,26.27,0,32.82,1
29.387487487733594,80.72958430825076,12,6,8,2,0,9057,40,60,4.7,2,2,1,3.28,1,1.49,0
29.395120405180727,82.7587145317736,2,3,4,2,1,3646,64,40,4.2,0,1,0,1.4,0,5.92,0
30.40717154651199,81.00564159375581,9,6,7,3,2,2888,312,50,4.1,0,3,2,3.4,2,22.17,1
26.352338832640232,86.55968252596143,22,5,2,1,2,4931,164,60,9.9,0,2,2,4.47,3,6.23,0
29.14183722473151,86.6562824522184,17,2,12,2,3,5572,1698,80,6.6,2,2,0,1.68,1,44.37,0
26.647687929617863,86.60272262422734,21,4,3,0,1,3702,86,80,9.1,0,2,3,3.05,1,4.8,0
30.39926292689353,80.15614321170499,20,6,7,2,3,4624,96,60,4.7,1,3,2,16.4,0,13.09,0
27.844598500395467,83.20959143358009,5,0,12,3,1,3380,76,40,3.9,0,1,2,0.35,2,9.0,1
29.824347154179947,88.01295009697708,12,2,7,0,0,2834,425,40,3.8,1,2,0,2.86,0,17.5,0
26.74016729936162,81.99773292614012,20,0,7,2,2,1731,480,50,5.3,1,1,0,2.41,1,7.23,0
30.39949442205338,87.26246617416149,18,2,8,2,3,8117,224,60,7.4,0,0,0,6.99,1,8.41,1
29.26992683029692,80.18948558159421,4,4,4,2,2,9142,153,50,7.2,0,2,0,2.19,4,4.42,0
28.49650289606085,80.1020950199849,16,3,8,2,3,1931,132,50,8.6,3,1,0,13.17,2,33.65,1
29.540183288696397,87.52059087470857,13,6,5,1,3,6227,604,50,4.7,2,2,2,3.75,1,4.95,1
28.065183553460617,87.96069478294253,9,2,1,1,2,6268,416,80,3.8,1,2,0,5.96,2,12.17,1
26.89339912625423,84.87915683996845,2,4,7,2,3,6761,235,60,5.6,0,1,3,6.33,0,21.8,1
28.582035634862976,83.76221677336395,8,5,9,2,1,5745,127,30,4.0,0,0,2,2.26,3,57.67,1
26.958608742537255,81.86832348156416,17,2,7,1,3,4694,158,60,8.0,1,2,0,1.94,1,23.29,1
27.906187851350797,85.32227446854466,11,2,7,1,1,5656,74,80,7.8,1,3,1,3.0,1,19.68,0
27.098045848355653,85.53587043225093,1,5,7,0,3,6882,180,30,8.0,3,0,0,22.08,1,19.62,1
29.130248616665728,81.01055081931666,18,2,11,2,3,5847,75,50,3.6,0,1,1,7.43,2,0.76,1
26.47839653018468,85.11240975129137,18,2,6,3,3,7870,44,80,9.1,0,3,0,17.93,2,35.89,0
26.796847785912355,87.9663973418926,17,1,1,2,3,4488,379,40,6.3,0,0,0,8.49,0,5.1,1
28.5627705922799,82.64031065300574,10,5,9,0,3,5946,11,80,4.7,0,2,2,2.06,0,1.07,0
29.944722965541185,83.74146128044144,3,4,11,2,3,864,105,80,3.8,1,0,3,13.49,2,14.2,1
28.078314185975486,83.2563035406186,7,1,7,3,3,5916,1154,50,8.9,1,3,3,8.39,2,1.34,1
29.081202530781407,87.46128995419777,14,5,1,1,0,422,174,40,5.6,3,1,3,1.93,1,46.92,0
26.480687415720073,85.56775661344862,23,1,9,1,0,4144,1888,40,8.0,1,3,0,1.81,0,3.48,0
27.93436020643893,81.6478942932845,19,1,9,0,0,5882,137,30,5.3,2,2,1,5.76,0,16.78,0
30.28358296814768,87.2842320510653,21,0,12,1,3,8138,86,80,3.8,2,0,1,2.8,1,12.23,1
27.410424049555864,84.13221644862094,16,1,9,1,2,4600,272,50,8.3,1,0,0,7.64,1,12.72,0
28.234544304491685,81.13963311435569,18,4,6,1,3,582,2645,30,7.1,2,3,2,5.77,1,1.33,0
28.812528613085114,81.4563190873042,1,2,3,2,3,6498,345,40,5.6,2,1,0,10.29,2,15.0,0
27.33689302693321,85.3567984998628,17,0,2,0,1,7599,54,50,9.8,0,2,0,0.81,0,9.06,1
27.33345536732936,86.13990285011745,4,1,10,0,2,9825,106,40,6.8,3,3,2,1.65,2,6.67,0
29.977906301159443,80.98709900919395,14,3,1,3,0,1105,54,30,7.0,0,2,0,11.65,2,12.37,1
26.422207534058757,87.55815516376502,18,0,3,0,3,6181,107,40,10.0,0,3,0,9.81,1,19.84,1
30.050620043925058,85.97750464975552,3,0,9,0,0,4101,439,80,6.2,0,1,1,6.07,1,31.29,0
27.07063947994397,86.29782357189981,11,2,6,2,2,6214,707,60,4.1,2,1,0,11.53,2,21.32,0
30.337604918611866,81.5321089991249,2,2,3,2,1,2128,596,30,4.6,2,3,0,0.86,1,10.51,0
28.121570337669716,82.4956605721898,23,4,7,0,3,3285,585,40,8.0,0,0,2,8.25,1,25.22,1
28.45974717473626,87.21720165005974,15,2,4,1,2,5713,487,80,6.0,0,3,0,3.89,1,6.5,1
28.567019307420967,85.1500371424211,7,0,4,1,2,6978,706,80,6.5,0,2,0,1.36,0,10.72,0
28.580508731323675,87.85815959175162,13,5,2,1,0,9831,87,50,4.1,2,2,3,3.26,1,28.17,0
27.037591389465742,81.63251341435603,20,4,8,1,2,7119,297,50,8.2,2,0,0,4.46,1,5.01,0
30.00847755764438,82.94124676031123,21,2,6,1,2,9829,104,50,3.8,2,3,0,3.46,5,6.38,0
29.190862384027916,84.6394839376484,6,2,7,3,3,2162,52,50,7.4,2,3,3,4.28,1,7.38,0
27.717271963320204,85.87274350399584,13,2,2,3,1,6528,428,50,5.3,1,3,0,9.94,2,3.99,0
28.337916660788892,81.72090823792765,4,5,2,2,1,234,80,60,8.7,0,1,0,7.68,1,6.24,0
27.740870369429356,85.89662407828924,2,0,3,3,2,9402,330,30,5.1,0,2,0,2.51,2,9.69,0
29.04282182543952,83.6374313584258,4,4,3,0,2,3719,73,50,7.8,2,2,1,4.89,1,12.53,0
29.693341372008984,87.80472609656579,12,6,8,0,2,60,156,30,7.4,0,0,0,6.53,1,1.84,1
28.471240429549105,85.64382465817602,23,2,8,0,0,9747,129,80,7.7,2,3,0,7.09,2,19.52,0
27.3989529042517,83.7941927245214,14,0,12,3,1,5321,169,80,8.4,0,3,0,1.66,1,10.83,0
27.967140478936653,86.22859035270197,16,6,9,0,0,1962,184,80,3.8,3,2,2,10.69,0,14.18,1
26.563913784054108,86.07217269460638,7,1,12,3,1,1219,307,50,8.0,0,3,0,0.29,0,6.7,1
30.41451137491842,80.85539835740109,20,2,3,0,2,6324,64,40,3.7,1,3,1,4.11,3,1.17,0
26.891460032719262,80.78767110908227,14,2,2,2,1,4693,981,60,4.6,2,2,0,6.82,1,9.67,1
29.4575657945717,86.5005713770831,13,5,11,2,2,1818,382,50,7.9,0,0,0,11.72,3,0.92,0
28.067897971030394,86.84331185974709,23,5,10,3,2,605,138,80,5.9,0,0,2,14.68,1,14.1,1
26.80707118583852,84.81609093948497,11,6,4,2,2,2434,281,50,5.1,0,1,0,13.84,1,37.55,1
27.46034145554422,87.73732425913205,0,2,5,3,0,5420,142,60,3.6,3,2,0,8.43,3,4.87,1
28.588921164358002,81.41188246488923,6,4,6,2,2,2714,142,60,6.9,3,2,2,12.99,5,1.52,1
29.848093189279044,80.57855941533825,3,3,9,1,1,1275,129,50,6.4,0,1,3,2.42,2,10.94,0
26.37944393211642,87.7339833263332,9,0,3,1,1,9774,193,40,3.9,2,2,0,0.18,3,0.84,0
26.40296313189061,86.06846330565972,12,3,7,0,1,1247,133,60,7.9,0,2,0,6.1,0,0.17,1
29.476738208229346,85.78023213128373,6,2,1,1,1,1949,502,50,8.8,2,2,0,5.08,1,4.49,0
27.905522323874266,81.50163690847879,7,0,5,3,2,6320,77,30,8.5,2,0,0,1.0,1,8.83,1
29.095245487608935,84.50802755724327,4,3,11,2,3,4427,114,50,7.7,1,1,2,6.31,2,16.65,1
26.479399867871912,85.86557005740953,1,4,8,2,2,6486,10,40,8.2,2,1,2,3.25,2,0.7,1
28.236280455779188,84.50111656446472,17,3,11,2,2,8241,988,80,6.2,2,0,0,21.78,0,2.74,1
28.9315046502173,87.22632237892952,4,1,2,2,1,6300,283,80,8.6,0,2,0,2.79,4,35.46,0
28.221225891133898,83.27623641195261,16,0,12,1,2,6063,352,50,8.9,0,2,0,5.87,4,5.07,1
27.236825832358196,82.7204286834363,17,0,7,1,1,1051,27,40,4.4,3,1,2,5.84,1,20.93,1
28.191777010007257,81.30565505018802,11,4,12,3,0,9268,228,50,5.5,0,1,0,11.75,1,18.14,0
28.356142209423634,80.92962087617933,9,0,3,1,3,3146,645,50,4.1,0,3,0,5.13,1,28.77,0
27.315652994119482,87.83047872012244,15,3,11,1,3,8908,120,50,8.4,3,0,0,13.74,2,12.6,1
29.639352875787093,83.23691230508408,22,6,11,1,2,338,40,60,9.3,0,1,2,17.52,1,23.49,1
28.98385582280134,84.234102078746,4,4,2,3,1,1675,226,40,8.2,1,0,0,1.09,1,8.01,0
27.75252766296658,85.66157861713604,4,0,9,1,3,2644,99,50,9.5,0,3,0,11.35,1,41.2,1
27.384075591645765,87.96017763752135,18,5,6,1,0,667,55,60,8.8,3,1,0,15.49,4,14.85,0
30.115523936916535,87.48675577182296,8,0,8,0,2,8705,166,40,8.9,0,0,0,1.24,2,2.33,0
28.702384341042226,87.66258041658946,4,1,1,1,2,5192,376,40,10.0,0,3,2,7.98,1,24.9,1
29.8159983778196,80.68174267735324,12,1,1,1,1,5463,805,80,9.3,0,1,1,2.14,4,6.09,0
27.017830615189254,86.51293712981493,14,0,10,3,2,3082,1259,40,9.6,0,3,2,7.27,3,34.47,0
28.109360639321977,86.78632419975031,8,4,1,2,1,1285,163,50,5.9,0,0,3,2.46,0,20.54,1
28.62706971155252,87.41272076308059,13,6,6,0,2,7661,685,60,5.3,0,2,0,6.77,1,3.37,1
26.94027505321494,86.45925043179541,23,1,3,1,0,2414,64,60,5.3,2,2,2,3.85,2,28.32,1
27.97763126168509,81.21588634257505,0,1,7,3,0,5437,146,50,7.1,0,0,2,1.59,1,10.35,0
26.702262100413996,83.95196041956117,17,0,10,0,0,7258,146,60,3.8,0,2,0,7.46,1,17.42,1
29.0132952920223,81.10111724182352,1,6,8,2,2,8436,181,50,7.7,0,0,2,11.62,1,2.09,0
28.207509916124685,87.37065284600304,14,2,11,2,2,8750,36,30,9.7,1,0,0,6.41,1,0.01,0
29.576093460765723,87.35280843051767,14,4,8,2,2,5763,126,80,8.9,1,2,2,18.15,3,3.46,0
27.24110477675117,83.17655879903664,23,6,7,1,2,6398,21,50,6.0,0,2,2,13.65,1,3.5,0
27.240225767700657,87.64493316545213,1,6,9,3,2,4472,55,100,4.1,0,2,0,1.53,0,8.59,1
30.28547983186504,84.12187236072262,19,2,2,1,2,6078,110,50,5.5,3,2,3,0.89,4,3.36,0
30.007464907065287,81.92153189909212,21,1,2,2,2,6151,495,30,4.1,2,3,2,11.62,1,35.89,1
27.698709941460677,80.46371682169607,21,6,7,0,1,5044,241,30,4.9,0,1,2,9.26,2,7.54,0
27.76080393346517,82.25346954686802,1,2,7,1,0,5891,40,40,3.8,2,0,0,3.08,1,19.12,1
27.89683491534372,83.51976293944259,13,2,11,1,1,9326,115,50,5.2,0,1,3,4.37,0,47.19,0
28.768938990372135,87.56915907578664,18,5,3,1,2,9343,119,60,4.3,1,1,2,4.9,1,4.3,0
27.46160170695228,83.3705020295176,12,1,12,1,3,465,457,60,7.5,2,1,3,4.25,2,28.71,1
28.57687111924107,83.25384261846233,3,6,6,1,2,2778,99,50,4.0,1,3,0,13.47,2,0.26,0
29.660888511973457,84.18846697159516,3,3,10,2,0,9011,920,60,5.2,2,0,1,1.7,2,17.46,0
28.38722507868309,85.68294086004943,16,5,9,2,3,4531,227,30,5.1,2,2,1,2.94,1,11.45,0
26.619305222981065,82.64434022203595,4,5,8,2,2,6507,249,50,4.2,1,1,1,0.94,1,15.25,1
30.442013122679924,84.18447554408147,18,2,3,0,2,2542,258,40,9.3,0,0,3,15.1,2,27.62,1
26.81829076621043,87.29721498895375,21,2,11,0,1,4076,100,40,5.4,1,1,0,1.6,0,8.06,1
27.38242326969959,85.2244550329198,20,4,6,0,0,9768,839,40,6.9,2,1,2,13.49,2,2.6,0
27.719626750849173,87.99268482575046,17,1,9,2,1,7547,64,40,8.0,0,1,0,16.76,0,4.92,0
28.60345119052866,87.02635462112622,4,5,6,1,1,9152,130,80,9.7,3,2,0,12.44,3,13.74,0
27.292444106208634,82.36144994542579,13,1,10,3,1,7340,676,50,4.9,0,0,0,6.86,4,8.6,0
26.706445338556193,86.85002278645312,23,5,7,2,2,7617,157,40,5.5,1,3,0,11.12,2,15.11,0
28.623286427528065,83.17434892547897,14,3,5,2,1,8242,151,40,8.9,0,1,0,1.63,0,21.17,0
29.192171415561397,85.9499304592559,8,5,5,0,2,179,32,60,9.2,0,0,0,8.43,1,10.92,0
28.13864128627063,83.26641274606634,13,3,1,3,2,6352,166,100,9.4,0,1,2,8.9,1,79.23,0
30.36693898385383,87.54533340608161,18,1,4,3,3,7458,597,80,7.0,2,1,2,2.04,2,6.39,1
28.19898773895861,80.14171680765813,15,1,6,1,0,2853,56,80,3.5,3,0,0,7.15,1,15.25,1
29.526463984542666,81.60466968598051,15,1,12,3,1,2423,351,50,7.5,1,1,3,1.32,2,6.86,1
26.934451511988236,86.72786979597778,8,3,5,0,0,5941,144,50,6.0,2,1,0,8.83,2,8.16,0
28.444941259094065,86.63334468672461,5,3,7,2,2,763,216,50,6.3,2,3,3,0.67,0,5.72,1
27.50365891384936,87.503458120315,11,6,9,2,3,8550,287,40,7.8,2,2,0,11.84,0,26.93,1
27.758248590808652,86.39982925099996,8,6,8,1,2,7988,28,40,6.7,2,2,3,3.11,1,3.19,1
29.899534595659258,87.77660366624717,13,4,12,3,1,555,63,80,5.0,1,1,0,9.89,3,2.17,1
27.753270853221302,81.74981630547867,0,4,12,2,2,3618,101,60,9.1,0,3,2,2.22,2,9.68,1
29.29961258844513,84.68907817783408,7,3,5,3,2,196,237,60,4.8,0,3,3,3.2,1,13.79,0
30.0723689540306,84.93476767740133,6,0,8,2,1,8856,274,30,4.6,0,3,0,1.92,0,34.84,0
29.571401926542435,87.14884201447298,16,5,9,1,3,3483,173,50,9.2,0,1,0,0.83,1,0.4,1
27.706176073339478,83.54100504222582,1,0,9,1,2,9915,193,50,9.5,2,2,0,10.92,0,15.46,0
29.750132257107403,80.10154378229049,16,3,2,2,3,4948,89,50,8.7,0,2,0,8.05,1,2.93,0
29.83124902883892,82.83074534646644,12,2,9,1,1,1745,418,30,9.6,3,0,0,10.6,1,4.8,0
29.166251380475536,81.58132522971097,3,2,4,0,3,4318,257,60,3.8,2,0,2,2.52,1,9.76,1
28.848222977161335,87.69092823044093,0,5,3,1,3,5198,32,40,9.8,2,2,0,4.57,1,38.44,1
26.489526726958786,87.45076393879981,21,4,3,1,0,1843,212,40,9.6,3,2,3,5.73,2,9.73,0
27.661213131546464,80.24340191729745,7,3,9,1,3,427,389,30,8.0,2,0,2,13.65,1,7.95,1
26.446315019399325,87.4018383849413,11,2,1,3,1,9773,674,80,6.6,1,2,0,5.23,3,12.19,1
28.61723676459024,85.01484423065064,1,2,4,3,2,6100,573,40,3.6,2,3,0,8.19,2,13.62,1
28.41899254258189,87.85801172400366,0,2,5,1,1,5755,262,80,5.1,1,3,0,4.53,1,37.39,0
28.596553669081644,87.75809088619727,20,5,6,1,2,4404,580,30,6.9,0,2,2,2.37,1,26.85,1
29.501546964282287,87.0890240635917,7,6,5,0,0,6131,329,60,3.6,1,1,0,3.62,1,18.22,0
30.286576073946406,86.39646487709766,21,5,9,1,1,5970,361,50,5.3,1,1,0,7.81,0,9.39,0
28.2182553815328,87.62658747459719,19,3,12,3,0,7045,141,60,3.9,1,3,0,2.43,0,6.43,0
30.38073021533875,80.21132175085405,13,4,6,0,2,190,533,60,7.5,0,2,0,6.0,0,7.95,0
28.976198438929764,80.78373372267816,8,5,7,3,2,8630,29,50,9.2,1,1,3,3.49,4,8.95,0
26.969483762650313,87.63494549635656,14,1,11,1,3,4645,63,80,5.5,2,3,2,7.94,2,6.63,0
29.923721957572287,86.372536302995,11,5,2,3,1,951,196,40,6.5,0,3,0,2.36,1,13.44,0
29.715534975326097,82.8416940714057,1,6,7,1,1,906,273,60,5.0,0,0,0,5.77,0,1.96,0
29.853683956461534,80.26056602770372,9,6,1,1,1,6891,376,50,6.2,0,0,0,7.79,1,1.35,0
30.054148657422207,86.04668799775868,22,2,12,2,1,7707,82,50,4.6,0,1,2,0.34,4,1.17,0
28.80816825498672,85.15976226801848,8,5,5,3,1,5414,185,80,9.7,2,1,0,5.3,2,0.12,0
29.61699242097189,81.63558230115008,14,0,5,2,3,8710,119,80,7.5,0,3,0,1.29,1,8.31,0
30.4019426152446,83.11423017587603,20,5,6,2,2,2931,84,50,4.5,2,1,2,4.55,2,6.38,1
27.616399572738715,86.94515693104516,7,3,7,1,2,3295,229,80,3.8,0,2,0,3.69,1,2.14,0
26.71736228713421,87.97245315922237,1,2,1,3,3,9062,854,80,6.0,0,2,3,3.87,1,2.36,1
28.462758050521447,88.1943436401238,3,1,7,0,3,7448,126,80,7.0,3,1,3,1.09,0,0.57,0
29.926260660073673,87.95216966194216,1,4,7,1,2,180,530,40,6.2,0,1,0,0.7,2,56.34,0
30.41074812828092,84.32952459006871,2,5,10,1,2,896,119,50,3.6,0,1,0,7.29,2,21.66,0
29.983397866829844,83.78309488747507,22,4,4,2,0,4834,341,60,8.0,0,3,0,11.63,1,48.7,0
27.04689691642518,88.03417881886648,20,1,10,1,1,5759,60,40,4.5,0,2,2,2.48,2,56.2,0
29.57042405480934,80.46429940799395,8,2,1,1,1,2224,103,80,7.6,0,2,0,2.23,2,9.34,1
27.654920224838545,82.6128861994156,14,1,12,1,2,1096,210,50,7.4,0,1,0,7.11,1,14.1,0
30.22266138484361,84.9977133750452,17,6,8,0,0,1815,240,60,9.0,1,2,0,2.87,0,14.11,0
29.147416960672395,87.19685462188562,11,0,4,0,2,3050,974,40,4.3,1,0,0,0.88,2,0.72,1
30.346929562257017,87.18456041413918,22,6,8,1,2,5443,111,50,6.9,2,2,1,16.75,1,19.3,1
27.355993979300848,81.41793594470278,23,3,11,3,1,3898,2123,40,8.3,2,0,2,0.08,1,9.72,0
27.956861439536997,86.17618820799613,18,2,1,0,1,8420,124,80,4.0,1,1,1,8.97,0,12.09,0
29.71968979622762,80.15912704542865,23,6,3,0,1,334,494,30,7.6,2,1,0,12.11,3,0.23,1
27.090240059028762,80.8748470798497,20,5,3,2,0,8302,141,50,9.2,1,3,1,4.97,2,50.15,0
28.561486921339252,86.14041055866751,5,2,10,3,0,4633,213,60,9.1,0,2,0,5.1,3,17.44,1
26.992229405290658,86.547530739417,16,0,4,1,3,1404,489,30,5.6,2,3,3,2.0,0,39.0,0
28.736044142111048,82.85784286762888,3,1,6,2,2,5058,87,80,7.5,2,2,0,4.53,2,30.97,1
27.157749375446702,86.6067893043427,9,6,10,0,2,5034,2195,80,4.8,2,0,2,7.31,1,55.6,1
27.00552687107092,83.28137781284126,15,4,10,2,1,6743,85,80,9.2,3,3,2,1.35,2,0.91,0
27.607212001914725,83.14681867487047,16,1,4,2,0,422,115,40,7.0,0,0,0,3.53,2,7.34,1
27.358479876059558,86.96411425900828,15,3,11,1,3,6228,132,60,9.4,0,2,0,5.4,2,46.57,1
26.990152127154094,83.86606051429315,15,2,2,2,3,305,63,60,8.9,0,1,3,3.21,2,36.07,1
27.380224249405,85.30927017899008,0,1,11,0,2,6664,525,40,3.6,0,3,0,6.6,2,13.24,0
28.421005883632787,87.85404597828375,2,0,10,2,2,2283,134,60,4.1,3,0,3,5.32,1,20.44,1
26.81174970324041,85.70784337534556,9,3,7,3,2,4433,106,30,5.4,0,1,0,10.39,1,3.98,1
30.327703754154975,83.26950470400246,18,3,1,2,3,1654,109,60,6.7,0,2,0,2.34,4,7.84,0
27.104533255666595,83.13983548160775,4,6,1,2,3,2845,46,40,7.1,3,3,2,16.71,2,31.33,1
27.26025262774419,81.42046812407337,4,2,3,2,1,2087,199,100,6.5,0,3,1,0.5,0,19.34,0
29.809244628684315,87.69958544540282,2,2,7,2,2,7961,689,30,6.4,1,2,3,13.15,0,14.8,1
26.667917792795745,85.64488966811207,20,3,5,1,2,5757,148,30,6.2,0,1,0,15.98,1,7.15,1
27.887976925395392,87.20721613156178,23,1,12,0,2,8793,146,50,3.6,2,3,0,0.88,2,2.68,1
28.082334275542618,85.27160066644974,17,5,10,1,2,2556,96,30,8.5,1,0,0,3.05,5,12.2,0
28.277495124911763,80.82382377696318,21,1,11,3,1,4100,133,60,9.9,2,3,0,0.57,0,11.76,1
27.766091973921938,81.66570174394735,7,1,2,1,3,2248,85,60,8.5,2,0,0,0.28,1,45.96,1
26.721876387945734,80.66448913452689,13,3,8,2,3,8371,492,60,7.7,3,3,0,3.44,0,4.26,1
28.946133255122074,85.67159158898401,15,3,3,2,2,7605,30,60,7.0,2,3,1,18.18,1,175.64,0
28.869048804846216,81.71768180176345,15,1,2,3,1,7559,211,50,7.2,2,0,0,3.1,4,34.08,0
29.68178116307763,83.25296883212245,17,6,3,2,0,9450,703,40,6.7,2,1,0,3.43,3,3.29,1
28.553203777851298,84.79816111847596,16,5,3,3,1,7953,71,50,6.3,3,2,0,6.38,0,40.61,1
29.724190708639753,82.52067696531907,20,0,8,1,3,2198,36,80,6.1,2,2,3,9.79,3,5.76,1
29.21303231004702,83.79397849852427,21,0,2,2,2,2247,1141,40,9.1,1,2,0,1.04,0,6.88,1
29.28469284419345,85.89311168184972,0,6,4,2,3,456,480,60,7.3,0,2,0,1.33,3,9.22,0
28.897961276075304,87.9591125384374,12,5,9,1,3,7205,275,80,5.4,1,2,0,7.29,1,22.12,1
28.555818313889834,87.55829659283474,13,0,5,3,1,4027,16,60,7.1,0,1,0,2.24,1,42.71,0
30.111390710384462,87.6084202874479,5,3,5,0,2,9400,57,80,8.7,1,1,0,7.64,3,5.73,0
27.469867124455448,87.3554402358391,19,6,3,2,2,9460,311,60,5.3,1,3,0,6.21,1,3.22,0
28.56556749843476,83.74780779896165,18,0,4,1,0,8208,1032,30,7.0,2,2,0,6.38,1,3.07,0
28.51715199108623,84.68949182415605,20,4,3,3,1,5222,114,50,6.0,0,3,0,5.64,2,48.15,0
28.223482409718873,81.04901958242525,22,4,9,2,1,5516,112,30,9.1,1,1,0,8.12,0,15.24,0
27.45850778448047,87.69563713721732,10,3,2,2,3,7900,194,60,5.3,2,0,0,4.18,2,2.94,1
30.069957747259398,82.53218702951347,3,0,1,2,0,2596,32,60,4.1,1,2,3,2.96,0,17.61,0
26.42259835677983,86.06174366348202,14,2,12,0,2,2499,298,60,9.2,2,1,2,1.95,4,0.37,0
29.780874773239677,80.07948215245729,4,6,11,1,1,5469,218,50,7.0,1,0,0,3.13,0,31.7,0
27.717484142736172,83.97616067059407,15,5,8,2,3,8194,473,60,8.2,3,1,0,1.51,1,23.52,1
27.680896041431915,81.60942267847392,11,1,10,3,0,9323,98,40,4.1,2,3,1,3.51,2,21.09,0
28.344760866750406,87.90341289355315,5,4,12,0,3,5715,68,60,6.8,2,0,1,8.74,4,47.19,1
27.77681966398897,86.62590156799176,14,6,11,3,1,8990,90,50,8.7,0,0,0,3.08,0,19.7,0
29.885688310202113,80.1507848889865,20,5,10,0,1,6162,26,40,5.2,1,1,0,15.27,0,11.82,0
29.350372380211596,86.19778593731013,5,1,3,1,1,9202,201,60,5.2,2,0,1,1.35,3,9.58,0
27.552215165777987,85.75721335396788,21,4,6,1,0,8093,70,60,7.9,1,3,0,13.53,0,13.78,0
27.556746023506932,83.72456843325523,0,0,1,1,0,8124,17,100,7.5,1,1,0,4.01,2,9.59,0
27.22278166826122,87.84696548830546,15,3,9,1,1,1085,196,80,4.5,1,0,2,8.27,0,5.25,1
29.641519659651113,84.81692281361656,1,2,11,0,0,803,33,30,8.8,0,1,0,2.19,0,5.61,1
27.67386222593466,85.61536000628622,7,3,10,1,3,8912,641,50,5.4,2,0,3,4.6,0,6.87,0
30.031835912411957,82.14832401440698,6,6,1,3,1,9878,245,30,6.4,0,3,1,2.16,2,19.12,0
30.087811220202656,86.8062978604803,20,3,9,1,0,862,60,60,8.9,1,0,0,5.69,1,9.54,0
28.317270896143686,87.3829130037814,0,4,2,0,3,1974,49,50,8.8,3,3,0,2.21,3,7.07,1
27.15678150831985,87.66781537247365,17,0,7,2,2,1426,108,80,5.6,2,3,0,2.48,4,7.97,1
28.495457297929356,84.53199417546485,1,3,11,2,2,4358,38,40,8.0,1,2,0,2.34,0,14.52,0
26.47714339116279,81.83631202156928,23,3,6,1,1,9847,910,50,6.8,0,3,0,6.74,1,48.92,1
28.717325482824055,81.52139167057473,0,6,5,2,1,7003,52,50,7.4,2,0,0,2.75,1,17.21,0
27.78380523697004,85.00498536976971,4,6,12,1,2,4174,102,50,5.9,0,3,2,10.85,1,11.02,1
29.261386754856986,82.29036293920957,3,1,2,1,2,3126,57,50,5.1,1,1,0,1.53,1,1.96,0
29.613926214883364,81.41257615896973,5,3,3,3,2,1879,107,50,3.9,1,1,0,1.47,0,7.48,1
29.35341789948335,86.38864028489292,6,4,1,1,1,6916,365,30,7.8,1,1,3,2.84,1,3.73,1
27.981520876972144,84.32529465155737,3,5,5,1,0,358,352,80,7.9,1,1,0,1.83,2,0.74,1
26.502206843958863,84.17291180497052,22,2,1,1,2,815,236,60,8.4,3,3,0,11.26,0,12.41,1
28.710959512679906,86.51806041772271,9,4,6,2,3,7752,133,40,4.0,0,3,0,1.27,2,6.0,1
30.205964728376173,80.29919595364002,9,5,9,0,3,9538,30,80,3.9,2,0,3,3.97,3,10.01,1
29.1994141912972,84.90209160708363,2,2,5,1,2,125,35,50,7.5,0,2,0,10.26,1,0.83,0
